Wall time,Step,Value
1421871030.258862,153,444580.375
1421871073.732409,154,983961.0625
1421871117.08443,155,403236.3125
1421871160.52438,156,647995.0
1421871203.975109,157,699562.1875
1421871247.285093,158,519797.90625
1421871290.508954,159,597401.875
1421871334.022984,160,435275.65625
1421871377.537398,161,588895.625
1421871424.392833,162,382949.46875
1421871469.307117,163,508669.46875
1421871514.27949,164,409655.40625
1421871559.323272,165,516656.0
1421871604.154349,166,373239.03125
1421871648.976118,167,428912.8125
1421871693.953832,168,368480.59375
1421871739.1236212,169,429830.65625
1421871784.176995,170,340669.875
1421871828.886752,171,385075.53125
1421871873.971039,172,356154.59375
1421871919.919083,173,398646.40625
1421871964.893573,174,327027.1875
1421872009.9807959,175,362024.21875
1421872062.2242181,176,329618.125
1421872107.243233,177,361742.34375
1421872152.2197099,178,325394.96875
1421872197.392801,179,336668.875
1421872242.159682,180,322901.03125
1421872287.245009,181,346002.03125
1421872331.833337,182,320165.1875
1421872377.025729,183,322720.9375
1421872421.899529,184,324165.5625
1421872466.726059,185,323632.96875
1421872511.5751412,186,322608.5
1421872556.549392,187,316438.3125
1421872601.4267142,188,321495.84375
1421872646.4730098,189,324249.625
1421872691.3065732,190,326343.5
1421872735.079205,191,330859.9375
1421872778.601872,192,338915.03125
1421872822.087069,193,345655.4375
1421872865.759767,194,342695.0
1421872909.523757,195,336262.625
1421872953.1403258,196,309901.5625
1421872997.028076,197,309283.8125
1421873040.587886,198,297846.4375
1421873084.211307,199,309026.3125
1421873128.527591,200,311711.625
1421873172.5108879,201,310768.125
1421873216.205152,202,315187.71875
1421873259.9655108,203,294945.59375
1421873303.681165,204,308210.53125
1421873347.2732658,205,294224.03125
1421873391.135104,206,296575.09375
1421873434.870282,207,295795.375
1421873478.6001039,208,293723.6875
1421873522.445303,209,311374.53125
1421873565.962228,210,295790.03125
1421873609.496788,211,321406.4375
1421873653.178925,212,303721.28125
1421873696.845037,213,324576.6875
1421873740.6759229,214,311493.40625
1421873784.1958559,215,327829.28125
1421873827.827304,216,323345.75
1421873871.396121,217,320518.875
1421873914.926744,218,313737.6875
1421873958.6138701,219,289157.1875
1421874002.208396,220,294291.15625
1421874047.040233,221,290758.8125
1421874093.25673,222,314224.1875
1421874138.354926,223,308402.8125
1421874183.245017,224,324055.0
1421874228.4101388,225,294827.1875
1421874273.614709,226,312743.78125
1421874318.639464,227,293509.15625
1421874363.642666,228,324404.0
1421874408.682453,229,297159.40625
1421874453.591747,230,304629.71875
1421874498.716641,231,280489.90625
1421874544.1060338,232,275775.4375
1421874589.415862,233,296017.0
1421874634.746061,234,286112.59375
1421874679.40747,235,304744.25
1421874723.4502678,236,278931.4375
1421874767.419062,237,297055.5625
1421874811.336357,238,304133.0625
1421874855.268047,239,374417.875
1421874899.119827,240,453967.28125
1421874943.160037,241,707515.375
1421874987.183251,242,711681.0
1421875031.283932,243,806186.4375
1421875074.9426382,244,424719.9375
1421875118.960714,245,579926.4375
1421875162.72806,246,710634.0
1421875206.5188742,247,371834.8125
1421875250.537371,248,336552.84375
1421875294.152811,249,542784.25
1421875338.109848,250,356705.96875
1421875381.672571,251,331956.4375
1421875425.567281,252,484895.25
1421875469.414159,253,299943.34375
1421875513.303421,254,335602.5625
1421875557.039668,255,421541.34375
1421875600.703857,256,292559.5
1421875644.666063,257,354582.15625
1421875688.3572092,258,338209.59375
1421875732.3039732,259,298949.6875
1421875776.072402,260,345465.5
1421875820.205771,261,294214.875
1421875864.099518,262,318004.90625
1421875908.180637,263,312720.78125
1421875951.972927,264,278599.625
1421875996.0970979,265,309999.21875
1421876040.022806,266,294356.34375
1421876084.0210052,267,280541.78125
1421876127.753335,268,297265.5625
1421876171.7110012,269,289354.6875
1421876215.660713,270,272101.625
1421876259.450738,271,292924.84375
1421876303.295609,272,277904.8125
1421876347.4184299,273,275732.1875
1421876391.523286,274,279921.15625
1421876435.4399202,275,276396.90625
1421876479.544944,276,269083.625
1421876523.605213,277,280970.0625
1421876567.567347,278,268603.96875
1421876611.420157,279,274436.125
1421876655.222911,280,271271.59375
1421876699.5484328,281,285446.875
1421876743.389132,282,275380.96875
1421876788.255571,283,328865.21875
1421876832.130111,284,329403.375
1421876876.094068,285,478951.9375
1421876919.8981152,286,462077.03125
1421876963.8342001,287,579674.9375
1421877007.594753,288,341338.875
1421877051.635722,289,277578.90625
1421877095.6210701,290,390508.71875
1421877139.627615,291,336337.09375
1421877183.905691,292,290600.5
1421877227.962396,293,305751.46875
1421877271.557322,294,302617.59375
1421877315.643286,295,294288.0
1421877359.554176,296,287553.9375
1421877403.345363,297,284133.625
1421877447.638339,298,284690.03125
1421877491.8366091,299,281135.96875
1421877535.807124,300,274356.75
1421877580.053353,301,274439.125
1421877623.851573,302,275860.53125
1421877667.812927,303,269944.65625
1421877711.7848918,304,266907.15625
1421877756.0204859,305,270205.0625
1421877800.078826,306,269854.96875
1421877843.972363,307,266377.28125
1421877887.974881,308,280953.40625
1421877931.88332,309,297037.0
1421877975.864164,310,372012.5625
1421878019.828116,311,509722.21875
1421878063.565749,312,809347.9375
1421878107.4997718,313,741542.125
1421878151.3024828,314,558650.375
1421878195.148938,315,302537.15625
1421878239.0250711,316,506742.96875
1421878282.802776,317,476315.8125
1421878326.6509619,318,283322.625
1421878370.4861948,319,409786.0625
1421878414.484799,320,379671.78125
1421878458.4303539,321,303635.78125
1421878502.1848068,322,344814.28125
1421878546.046628,323,359040.125
1421878589.9159071,324,296078.875
1421878633.559542,325,336449.09375
1421878677.21154,326,318923.1875
1421878721.084474,327,320700.0
1421878764.684646,328,295727.3125
1421878808.5626812,329,354042.3125
1421878852.450837,330,290869.65625
1421878896.509516,331,329370.1875
1421878940.473162,332,302938.21875
1421878984.3050501,333,296227.25
1421879028.046494,334,280384.375
1421879071.885692,335,276397.53125
1421879115.6094432,336,271957.28125
1421879159.615027,337,270956.46875
1421879203.333832,338,271429.4375
1421879247.4168441,339,277192.40625
1421879291.563303,340,283518.53125
1421879335.4379048,341,267679.9375
1421879379.331189,342,310529.3125
1421879423.086206,343,265436.90625
1421879466.799911,344,294248.03125
1421879510.629987,345,270968.0625
1421879554.604529,346,276040.1875
1421879598.574023,347,254840.390625
1421879642.609789,348,258522.1875
1421879686.3503292,349,256509.578125
1421879730.404005,350,250926.75
1421879774.2230499,351,263760.21875
1421879818.3158772,352,259082.765625
1421879862.311841,353,275615.40625
1421879906.017837,354,259961.859375
1421879949.982456,355,300113.96875
1421879993.8857112,356,275652.0
1421880037.486688,357,317037.34375
1421880081.366718,358,296006.46875
1421880125.387938,359,313540.1875
1421880169.163021,360,274365.75
1421880213.134646,361,267772.78125
1421880257.0734131,362,277202.96875
1421880301.025457,363,278825.6875
1421880345.1705012,364,336247.78125
1421880389.256365,365,288440.03125
1421880433.4424021,366,284999.09375
1421880477.311351,367,257870.203125
1421880520.935767,368,253542.71875
1421880564.7138329,369,287615.25
1421880608.6762938,370,265424.09375
1421880652.424864,371,276792.4375
1421880696.130968,372,248996.046875
1421880740.057467,373,273142.9375
1421880783.7425652,374,285881.125
1421880827.4539142,375,296419.0625
1421880870.994955,376,294859.09375
1421880914.856073,377,287675.3125
1421880958.4324,378,260211.265625
1421881002.162784,379,301317.0
1421881045.8679411,380,291502.625
1421881089.3337789,381,346094.4375
1421881133.047841,382,282341.9375
1421881176.4927459,383,267144.5625
1421881220.113395,384,250403.03125
1421881263.9738948,385,263474.09375
1421881307.942971,386,284802.875
1421881351.675539,387,252283.765625
1421881395.5538251,388,257719.875
1421881439.3473501,389,260097.5
1421881483.257046,390,257901.609375
1421881526.981656,391,259075.21875
1421881570.570658,392,278696.96875
1421881614.4046028,393,259407.46875
1421881658.288636,394,300294.96875
1421881701.918814,395,289424.75
1421881746.16699,396,385647.65625
1421881789.808023,397,390310.75
1421881833.7812438,398,494559.875
1421881877.8661299,399,373150.34375
1421881921.677778,400,340873.0625
1421881966.176648,401,333473.8125
1421882009.8808289,402,371820.0
1421882053.8146508,403,497115.21875
1421882097.508001,404,347445.53125
1421882141.170688,405,344001.96875
1421882185.1635551,406,356823.15625
1421882228.868758,407,280402.4375
1421882272.8433752,408,308237.6875
1421882316.99168,409,366777.5625
1421882361.1152132,410,331340.09375
1421882405.154749,411,523217.65625
1421882448.675741,412,784343.4375
1421882492.647895,413,1121453.75
1421882536.3864372,414,595611.75
1421882580.464386,415,560866.9375
1421882624.520177,416,511076.5
1421882668.416338,417,437700.0625
1421882712.2686,418,624981.9375
1421882756.102172,419,380862.84375
1421882800.0009658,420,434630.78125
1421882844.22444,421,576488.875
1421882888.437821,422,376249.21875
1421882932.220118,423,625479.5625
1421882976.217576,424,580184.8125
1421883020.257379,425,737541.8125
1421883063.975376,426,483360.78125
1421883108.197342,427,577681.375
1421883152.064629,428,853147.125
1421883196.078271,429,1151275.625
1421883240.17258,430,739485.5
1421883284.1323168,431,510635.125
1421883328.291314,432,521184.6875
1421883372.224213,433,574822.5
1421883416.0885801,434,510814.3125
1421883459.940272,435,444045.5
1421883503.904866,436,437998.96875
1421883547.5247612,437,529712.3125
1421883591.257781,438,319327.375
1421883635.096632,439,391529.4375
1421883679.0660229,440,453550.1875
1421883722.9225879,441,308500.3125
1421883766.706465,442,396134.53125
1421883810.62681,443,365115.59375
1421883854.631876,444,316589.375
1421883898.348036,445,299535.125
1421883942.171561,446,351605.40625
1421883985.870816,447,311051.21875
1421884030.561795,448,322442.9375
1421884074.407091,449,329861.03125
1421884118.5488331,450,393162.40625
1421884162.319071,451,373733.65625
1421884206.4701471,452,530315.375
1421884250.172908,453,532873.8125
1421884294.221529,454,779117.9375
1421884338.02706,455,679566.375
1421884381.710282,456,560179.5625
1421884425.636794,457,598626.5625
1421884469.9547782,458,410257.3125
1421884513.734405,459,379562.90625
1421884557.5091908,460,435155.53125
1421884601.282615,461,338021.46875
1421884645.4642692,462,384405.4375
1421884689.148195,463,349786.21875
1421884732.7435222,464,283655.0
1421884776.5388339,465,363072.03125
1421884820.573468,466,293227.53125
1421884864.36126,467,283926.125
1421884908.077111,468,328760.84375
1421884952.001219,469,244331.234375
1421884995.686707,470,301370.3125
1421885039.582741,471,278145.53125
1421885083.466402,472,272258.53125
1421885127.446684,473,279388.9375
1421885171.27873,474,248766.671875
1421885215.232058,475,270235.5
1421885259.1748989,476,257223.75
1421885303.1630342,477,251525.6875
1421885347.0580611,478,264275.6875
1421885390.83837,479,250817.84375
1421885434.5005498,480,252205.6875
1421885478.3708532,481,262394.8125
1421885521.969248,482,247853.03125
1421885565.7256079,483,280279.53125
1421885609.5048609,484,266792.625
1421885653.0454311,485,314697.125
1421885696.9505548,486,297912.03125
1421885740.864119,487,348341.15625
1421885784.705421,488,301209.71875
1421885828.438196,489,286682.09375
1421885872.167516,490,243496.640625
1421885915.706466,491,240708.125
1421885959.564228,492,293113.0625
1421886003.531897,493,261095.34375
1421886047.180592,494,246350.84375
1421886090.975889,495,235008.1875
1421886134.516892,496,250976.828125
1421886177.9482,497,264246.90625
1421886221.8894331,498,231795.9375
1421886265.5721312,499,238302.828125
1421886309.281983,500,245542.8125
1421886353.5310988,501,240883.90625
1421886397.35792,502,243067.03125
1421886441.05509,503,235153.390625
1421886485.082842,504,233384.359375
1421886529.141644,505,245226.234375
1421886573.213119,506,233420.296875
1421886616.984267,507,235417.515625
1421886660.706378,508,230312.453125
1421886704.5780191,509,245612.453125
1421886748.307414,510,236032.828125
1421886791.9429052,511,253139.984375
1421886835.518913,512,237051.90625
1421886879.493193,513,274428.0625
1421886923.3163981,514,260806.734375
1421886967.096854,515,325328.125
1421887010.62961,516,282253.5625
1421887054.351059,517,312547.53125
1421887097.917772,518,243792.5625
1421887141.3668962,519,256581.84375
1421887185.021788,520,316968.1875
1421887228.4290218,521,343111.0625
1421887271.842783,522,403398.0
1421887315.921462,523,367539.03125
1421887359.765575,524,317309.75
1421887403.274091,525,364387.84375
1421887446.90577,526,304181.9375
1421887490.467984,527,301612.875
1421887534.2908669,528,261281.828125
1421887577.867326,529,287367.125
1421887621.3544981,530,304741.3125
1421887666.2480488,531,231513.234375
1421887709.8603609,532,251263.203125
1421887753.461461,533,293000.25
1421887797.0487092,534,238175.265625
1421887840.904691,535,233633.5625
1421887884.644023,536,274082.75
1421887928.320079,537,234571.75
1421887972.28569,538,246045.953125
1421888015.9195719,539,262847.8125
1421888059.589943,540,264391.4375
1421888103.2840269,541,273042.03125
1421888146.937388,542,366578.40625
1421888190.596249,543,345981.65625
1421888234.51396,544,456357.71875
1421888278.135782,545,327368.09375
1421888321.830543,546,250741.6875
1421888365.741907,547,277594.75
1421888409.4197571,548,281913.6875
1421888453.120417,549,275252.59375
1421888496.580359,550,251139.65625
1421888540.411318,551,252856.0625
1421888584.000333,552,269943.53125
1421888627.7341619,553,252357.875
1421888671.378263,554,244061.546875
1421888714.8238451,555,245651.859375
1421888758.468425,556,251115.359375
1421888801.963121,557,241521.25
1421888845.498751,558,238080.140625
1421888889.370086,559,255422.484375
1421888932.840517,560,237723.296875
1421888976.17168,561,244836.1875
1421889019.947648,562,263485.71875
1421889063.273131,563,259832.703125
1421889106.8325272,564,281118.71875
1421889150.334763,565,305820.125
1421889194.005179,566,277650.25
1421889237.504148,567,268855.25
1421889281.431586,568,247063.75
1421889324.934195,569,248667.75
1421889368.592917,570,249737.671875
1421889412.3199518,571,285319.125
1421889456.0772421,572,235855.609375
1421889499.691293,573,242421.5
1421889543.558162,574,242221.5625
1421889587.143778,575,251255.265625
1421889630.767327,576,242892.46875
1421889674.519737,577,248927.140625
1421889717.973603,578,224807.0625
1421889761.369982,579,248020.8125
1421889804.871095,580,238974.46875
1421889848.200724,581,244872.546875
1421889891.760704,582,223407.21875
1421889935.2308621,583,239649.75
1421889979.034592,584,234764.078125
1421890022.81582,585,249742.75
1421890066.348167,586,240334.328125
1421890109.8488462,587,256936.984375
1421890153.556454,588,238975.328125
1421890197.012774,589,289845.1875
1421890240.7357812,590,258552.984375
1421890284.307064,591,286194.375
1421890327.984019,592,238554.046875
1421890371.4930649,593,233731.125
1421890415.256012,594,232273.96875
1421890459.040542,595,234634.640625
1421890502.502414,596,259232.640625
1421890545.923058,597,223301.640625
1421890589.467399,598,234883.4375
1421890633.192471,599,234507.171875
1421890676.6310961,600,235648.5
1421890720.797647,601,245883.109375
1421890764.492202,602,230722.0625
1421890808.053983,603,222550.015625
1421890851.385808,604,242729.75
1421890894.8874922,605,239345.390625
1421890938.4348779,606,297212.375
1421890982.1123252,607,332462.15625
1421891025.790886,608,559447.875
1421891069.2849112,609,706280.1875
1421891112.804096,610,947776.5625
1421891156.354742,611,470343.1875
1421891199.8932009,612,271148.59375
1421891243.424572,613,538691.375
1421891287.3614879,614,620642.5
1421891331.3101282,615,883509.625
1421891374.790994,616,850925.375
1421891418.133216,617,1577056.125
1421891461.921982,618,1250959.75
1421891505.447809,619,769691.25
1421891548.9601438,620,1225884.375
1421891592.518056,621,896531.625
1421891636.0383291,622,687523.875
1421891679.81846,623,1071489.25
1421891723.367698,624,535951.0
1421891766.9459991,625,1156051.375
1421891810.586509,626,1683403.375
1421891854.152245,627,4921171.5
1421891897.798084,628,1944759.75
1421891941.7152152,629,1117289.25
1421891985.254241,630,1027003.3125
1421892028.750793,631,1311643.375
1421892072.461378,632,2403114.0
1421892115.9753659,633,1905216.125
1421892159.5180259,634,1542308.0
1421892203.272074,635,946639.8125
1421892247.2008839,636,1649445.75
1421892290.893209,637,1821730.125
1421892334.824507,638,994384.5
1421892378.7018502,639,946354.0
1421892422.063742,640,1287093.125
1421892466.1092741,641,1139006.375
1421892509.996321,642,1351194.875
1421892553.911814,643,1388226.375
1421892597.533817,644,1697031.375
1421892641.0710452,645,1275545.375
1421892684.3256488,646,734641.1875
1421892728.180765,647,672173.5
1421892771.759346,648,846920.625
1421892815.439359,649,571523.5625
1421892859.1598542,650,694925.0625
1421892902.507052,651,742647.625
1421892946.086333,652,810906.4375
1421892989.6641579,653,893487.9375
1421893033.1857028,654,719610.75
1421893076.718387,655,610472.25
1421893120.417758,656,507196.375
1421893163.731773,657,373328.96875
1421893207.588612,658,539965.8125
1421893251.5520551,659,427403.8125
1421893295.386088,660,417302.96875
1421893339.011167,661,322688.09375
1421893382.5699031,662,399549.5625
1421893426.482686,663,390418.4375
1421893470.1090822,664,393001.71875
1421893513.740536,665,326929.9375
1421893557.4205089,666,339857.40625
1421893600.930721,667,302931.59375
1421893644.864668,668,313317.46875
1421893688.340713,669,272079.78125
1421893732.115969,670,302502.84375
1421893775.684503,671,298439.71875
1421893819.403285,672,287957.6875
1421893862.843127,673,286444.59375
1421893906.6257641,674,342697.3125
1421893950.4413939,675,387240.28125
1421893994.139025,676,590962.875
1421894037.541109,677,622769.0625
1421894081.411188,678,712429.625
1421894125.350456,679,353627.5625
1421894169.127677,680,302923.40625
1421894212.99459,681,497612.0
1421894257.0238562,682,301597.8125
1421894300.839945,683,306251.9375
1421894344.7644072,684,387083.09375
1421894388.927626,685,282513.6875
1421894432.598009,686,317363.4375
1421894476.9396942,687,303026.4375
1421894520.7134569,688,291504.65625
1421894564.507214,689,291549.3125
1421894608.250924,690,262508.03125
1421894652.0523589,691,306455.9375
1421894695.745923,692,253220.578125
1421894739.1930099,693,245193.03125
1421894783.1697779,694,283842.96875
1421894826.978271,695,245430.296875
1421894870.7499032,696,251943.625
1421894915.0548842,697,256142.359375
1421894959.35646,698,239589.546875
1421895003.155879,699,247392.09375
1421895047.199789,700,239479.15625
1421895091.4329321,701,240330.375
1421895135.882507,702,235051.875
1421895179.712415,703,232009.9375
1421895223.754255,704,237933.453125
1421895267.5737212,705,231872.453125
1421895311.221448,706,227263.953125
1421895355.004213,707,235564.109375
1421895398.806669,708,223436.171875
1421895442.634439,709,227400.125
1421895486.503714,710,233207.8125
1421895530.335822,711,222989.9375
1421895574.303222,712,229253.46875
1421895617.926372,713,226298.625
1421895661.8818061,714,226998.984375
1421895706.010945,715,225213.84375
1421895749.963728,716,236970.875
1421895793.989738,717,232746.375
1421895837.967393,718,251688.953125
1421895882.0372312,719,269788.1875
1421895925.722903,720,303092.65625
1421895969.536454,721,320881.625
1421896013.274452,722,327766.71875
1421896057.3688478,723,263256.3125
1421896101.32078,724,230599.859375
1421896145.3413801,725,235884.828125
1421896189.135225,726,275895.625
1421896232.991827,727,253199.984375
1421896276.954018,728,244373.6875
1421896320.8461592,729,241603.890625
1421896364.8534021,730,306542.5
1421896408.801994,731,269814.75
1421896452.765934,732,310056.625
1421896496.560582,733,275414.34375
1421896540.9047081,734,298837.375
1421896584.743265,735,230106.046875
1421896628.5428128,736,220391.15625
1421896672.4614248,737,255711.75
1421896716.720115,738,239395.71875
1421896760.463548,739,240540.03125
1421896804.130518,740,222521.875
1421896848.0451589,741,233232.015625
1421896892.073007,742,237887.125
1421896936.084492,743,214564.859375
1421896980.001556,744,224881.1875
1421897023.407357,745,234528.390625
1421897067.2496371,746,223771.625
1421897111.213471,747,215569.265625
1421897154.6422248,748,233169.484375
1421897198.435485,749,217917.65625
1421897242.1692958,750,222616.09375
1421897285.72308,751,216947.140625
1421897329.362738,752,221196.96875
1421897373.1832058,753,219124.890625
1421897416.738106,754,220014.859375
1421897460.541301,755,216122.9375
1421897504.2033842,756,227766.890625
1421897548.100857,757,219870.671875
1421897592.311381,758,253094.515625
1421897636.327997,759,251233.78125
1421897680.251607,760,344043.625
1421897723.882314,761,365705.40625
1421897767.669987,762,528964.5
1421897811.0036879,763,418886.78125
1421897854.621707,764,310053.25
1421897898.0834591,765,229307.078125
1421897941.8703449,766,301741.15625
1421897985.406559,767,332301.8125
1421898029.206398,768,225997.75
1421898073.180663,769,268735.84375
1421898117.402866,770,285604.3125
1421898161.371596,771,226931.265625
1421898205.0667992,772,264739.5625
1421898248.818249,773,252938.421875
1421898292.8108869,774,223443.6875
1421898336.555773,775,263112.25
1421898380.473781,776,223457.734375
1421898424.504531,777,231942.453125
1421898468.1146922,778,243546.296875
1421898511.888654,779,214864.34375
1421898556.238573,780,235338.4375
1421898600.095928,781,230900.0625
1421898643.948367,782,211926.703125
1421898687.867852,783,243709.046875
1421898731.521135,784,217508.9375
1421898775.332733,785,230711.25
1421898818.8408818,786,233367.53125
1421898862.8126469,787,244816.9375
1421898906.8022358,788,239314.03125
1421898950.7018309,789,268546.03125
1421898994.2650921,790,236939.859375
1421899037.811072,791,252964.578125
1421899081.497708,792,217700.96875
1421899125.4296582,793,215001.921875
1421899169.2233112,794,225369.734375
1421899213.040121,795,219477.484375
1421899256.8849301,796,231432.0
1421899300.500321,797,217269.640625
1421899344.057596,798,213244.140625
1421899387.894664,799,214372.359375
1421899431.586825,800,218567.25
1421899476.028173,801,222813.28125
1421899520.048335,802,211580.234375
1421899563.7103412,803,214404.671875
1421899607.59568,804,214609.703125
1421899651.646194,805,209278.125
1421899695.633814,806,229808.515625
1421899739.593436,807,215783.765625
1421899783.2950778,808,249505.78125
1421899827.004719,809,252244.78125
1421899870.848835,810,356983.71875
1421899914.9536278,811,417677.75
1421899959.3431108,812,635338.0
1421900003.394283,813,478863.1875
1421900047.05381,814,314310.0
1421900091.0086179,815,244233.46875
1421900135.072523,816,348250.9375
1421900178.570752,817,392292.4375
1421900222.316214,818,230165.828125
1421900265.983104,819,331129.5625
1421900309.890742,820,370233.15625
1421900353.834686,821,306983.6875
1421900397.666913,822,333767.90625
1421900441.4204311,823,432011.15625
1421900485.529131,824,274210.65625
1421900529.3135302,825,298627.875
1421900572.997818,826,284262.0
1421900616.933837,827,239919.53125
1421900661.042104,828,297225.90625
1421900704.938508,829,254863.78125
1421900748.7204108,830,258549.953125
1421900792.410787,831,249123.078125
1421900836.136118,832,219676.125
1421900879.902532,833,269420.375
1421900923.9150422,834,222686.359375
1421900967.820812,835,220246.6875
1421901011.521844,836,249268.25
1421901055.197394,837,209239.375
1421901098.8132539,838,226248.140625
1421901142.949332,839,227897.203125
1421901187.1162891,840,220414.6875
1421901231.234232,841,221914.015625
1421901275.413271,842,212320.15625
1421901319.0603049,843,225493.625
1421901362.8687801,844,212755.421875
1421901406.345351,845,213361.328125
1421901450.1456919,846,223694.03125
1421901493.923661,847,221333.921875
1421901537.794548,848,218771.546875
1421901581.612139,849,262945.0
1421901625.501305,850,279808.4375
1421901669.2568681,851,384243.90625
1421901712.726683,852,416930.34375
1421901756.602669,853,430955.09375
1421901800.400053,854,251957.953125
1421901844.1084192,855,234774.984375
1421901887.6863098,856,364303.28125
1421901931.4539242,857,250304.875
1421901974.969578,858,251232.03125
1421902018.76417,859,307138.3125
1421902062.609,860,270470.65625
1421902106.128269,861,245602.921875
1421902149.752424,862,336919.0625
1421902194.578177,863,241775.84375
1421902238.119571,864,255856.1875
1421902281.773841,865,263909.75
1421902325.332086,866,223411.5625
1421902369.030411,867,236893.375
1421902412.985138,868,241896.421875
1421902456.738215,869,235104.328125
