Wall time,Step,Value
1421869680.264879,122,183086.46875
1421869723.841152,123,182564.71875
1421869767.42023,124,181894.65625
1421869810.8242939,125,181423.265625
1421869854.160724,126,180885.984375
1421869897.668504,127,180319.03125
1421869941.312382,128,179772.09375
1421869984.8758159,129,179276.46875
1421870028.5483751,130,178775.828125
1421870072.233797,131,178195.53125
1421870115.679063,132,177751.3125
1421870159.186753,133,177215.796875
1421870202.759234,134,176695.703125
1421870246.4200268,135,176212.671875
1421870289.9848819,136,175720.75
1421870333.416553,137,175186.84375
1421870376.884015,138,174752.765625
1421870420.537608,139,174230.78125
1421870463.956815,140,173755.984375
1421870507.432547,141,173312.84375
1421870550.9329422,142,172804.4375
1421870594.527235,143,172346.515625
1421870638.000489,144,171928.296875
1421870681.836682,145,171384.828125
1421870725.274615,146,171075.09375
1421870768.871032,147,170418.78125
1421870812.194591,148,170327.828125
1421870856.147993,149,169279.140625
1421870899.7711601,150,170082.171875
1421870943.1699798,151,168065.84375
1421870986.589231,152,170011.21875
1421871030.258862,153,169851.875
1421871073.732409,154,169245.015625
1421871117.08443,155,170641.9375
1421871160.52438,156,170791.703125
1421871203.975109,157,169861.015625
1421871247.285093,158,170577.9375
1421871290.508954,159,171234.453125
1421871334.022984,160,170140.46875
1421871377.537398,161,170047.125
1421871424.392833,162,170332.9375
1421871469.307117,163,169628.421875
1421871514.27949,164,168892.09375
1421871559.323272,165,168597.09375
1421871604.154349,166,168253.03125
1421871648.976118,167,167557.859375
1421871693.953832,168,166995.234375
1421871739.1236212,169,166412.3125
1421871784.176995,170,165956.109375
1421871828.886752,171,165535.421875
1421871873.971039,172,164706.421875
1421871919.919083,173,164311.5625
1421871964.893573,174,163827.15625
1421872009.9807959,175,163353.59375
1421872062.2242181,176,162892.890625
1421872107.243233,177,162494.171875
1421872152.2197099,178,162014.09375
1421872197.392801,179,161764.03125
1421872242.159682,180,161503.546875
1421872287.245009,181,160914.375
1421872331.833337,182,160638.09375
1421872377.025729,183,160349.609375
1421872421.899529,184,160172.5625
1421872466.726059,185,159673.53125
1421872511.5751412,186,159312.6875
1421872556.549392,187,159050.375
1421872601.4267142,188,158986.109375
1421872646.4730098,189,158333.125
1421872691.3065732,190,158162.109375
1421872735.079205,191,157754.046875
1421872778.601872,192,157714.96875
1421872822.087069,193,157006.859375
1421872865.759767,194,157009.234375
1421872909.523757,195,156543.890625
1421872953.1403258,196,156447.015625
1421872997.028076,197,155869.828125
1421873040.587886,198,155708.296875
1421873084.211307,199,155531.0625
1421873128.527591,200,154973.703125
1421873172.5108879,201,154864.671875
1421873216.205152,202,154396.921875
1421873259.9655108,203,154349.125
1421873303.681165,204,153800.421875
1421873347.2732658,205,153598.265625
1421873391.135104,206,153362.875
1421873434.870282,207,152996.078125
1421873478.6001039,208,152810.015625
1421873522.445303,209,152329.609375
1421873565.962228,210,152335.09375
1421873609.496788,211,151754.71875
1421873653.178925,212,151792.4375
1421873696.845037,213,151183.421875
1421873740.6759229,214,151305.828125
1421873784.1958559,215,150716.34375
1421873827.827304,216,150789.09375
1421873871.396121,217,150266.0625
1421873914.926744,218,150277.28125
1421873958.6138701,219,149952.3125
1421874002.208396,220,149654.234375
1421874047.040233,221,149625.984375
1421874093.25673,222,149102.4375
1421874138.354926,223,149193.84375
1421874183.245017,224,148588.28125
1421874228.4101388,225,148755.78125
1421874273.614709,226,148220.765625
1421874318.639464,227,148194.484375
1421874363.642666,228,147848.359375
1421874408.682453,229,147699.3125
1421874453.591747,230,147440.03125
1421874498.716641,231,147206.28125
1421874544.1060338,232,147060.984375
1421874589.415862,233,146750.171875
1421874634.746061,234,146602.703125
1421874679.40747,235,146269.5
1421874723.4502678,236,146214.828125
1421874767.419062,237,145800.46875
1421874811.336357,238,145867.4375
1421874855.268047,239,145232.6875
1421874899.119827,240,145744.578125
1421874943.160037,241,144559.34375
1421874987.183251,242,145972.6875
1421875031.283932,243,144566.484375
1421875074.9426382,244,145944.875
1421875118.960714,245,146069.390625
1421875162.72806,246,145193.890625
1421875206.5188742,247,146484.84375
1421875250.537371,248,146641.921875
1421875294.152811,249,146157.390625
1421875338.109848,250,146929.765625
1421875381.672571,251,146827.375
1421875425.567281,252,145999.21875
1421875469.414159,253,146611.71875
1421875513.303421,254,146716.25
1421875557.039668,255,145719.3125
1421875600.703857,256,145923.546875
1421875644.666063,257,146031.984375
1421875688.3572092,258,145173.015625
1421875732.3039732,259,145018.1875
1421875776.072402,260,145105.9375
1421875820.205771,261,144467.578125
1421875864.099518,262,144059.15625
1421875908.180637,263,144161.28125
1421875951.972927,264,143729.71875
1421875996.0970979,265,143342.984375
1421876040.022806,266,143285.421875
1421876084.0210052,267,142915.09375
1421876127.753335,268,142626.140625
1421876171.7110012,269,142582.0625
1421876215.660713,270,142399.09375
1421876259.450738,271,142004.65625
1421876303.295609,272,141982.546875
1421876347.4184299,273,141721.28125
1421876391.523286,274,141490.03125
1421876435.4399202,275,141435.65625
1421876479.544944,276,141244.578125
1421876523.605213,277,140936.546875
1421876567.567347,278,140892.15625
1421876611.420157,279,140692.609375
1421876655.222911,280,140523.25
1421876699.5484328,281,140262.578125
1421876743.389132,282,140255.984375
1421876788.255571,283,139814.484375
1421876832.130111,284,140035.28125
1421876876.094068,285,139332.015625
1421876919.8981152,286,139890.53125
1421876963.8342001,287,139038.328125
